context,question,answer,context_id
Thời hạn thực hiện hợp đồng mua bán do các bên thỏa thuận. Bên bán phải giao tài sản cho bên mua đúng thời hạn đã thỏa thuận; bên bán chỉ được giao tài sản trước hoặc sau thời hạn nếu được bên mua đồng ý.,Thời hạn thực hiện hợp đồng mua bán do ai quyết định?,Thời hạn thực hiện hợp đồng mua bán do các bên thỏa thuận. Bên bán phải giao tài sản cho bên mua đúng thời hạn đã thỏa thuận; bên bán chỉ được giao tài sản trước hoặc sau thời hạn nếu được bên mua đồng ý.,doc_1226
"Di chúc của người đang bị tạm giam, tạm giữ, đang chấp hành hình phạt tù, người đang chấp hành biện pháp xử lý hành chính tại cơ sở giáo dục, cơ sở chữa bệnh có xác nhận của người phụ trách cơ sở đó.",Điều 638 quy định di chúc của người đang bị tạm giam hoặc chấp hành hình phạt tù cần có xác nhận của ai để có giá trị như di chúc công chứng?,"Di chúc của người đang bị tạm giam, tạm giữ, đang chấp hành hình phạt tù, người đang chấp hành biện pháp xử lý hành chính tại cơ sở giáo dục, cơ sở chữa bệnh có xác nhận của người phụ trách cơ sở đó.",doc_1227
Nghĩa vụ phát sinh từ hành vi pháp lý đơn phương.,Hành vi pháp lý đơn phương khác gì so với hợp đồng trong việc phát sinh nghĩa vụ?,Nghĩa vụ phát sinh từ hành vi pháp lý đơn phương.,doc_1228
"Trường hợp bên mua đã trả tiền nhưng chưa nhận vật do giao không đồng bộ thì được trả lãi đối với số tiền đã trả theo lãi suất thỏa thuận giữa các bên nhưng không được vượt quá mức lãi suất được quy định tại khoản 1 Điều 468 của Bộ luật Dân sự; nếu không có thỏa thuận thì thực hiện theo quy định tại khoản 2 Điều 468 của Bộ luật Dân sự và yêu cầu bên bán bồi thường thiệt hại do giao vật không đồng bộ, kể từ thời điểm phải thực hiện hợp đồng cho đến khi vật được giao đồng bộ.","Với số tiền đã trả, bên mua có quyền nhận lãi không? Nếu có thì lãi suất là bao nhiêu?","Trường hợp bên mua đã trả tiền nhưng chưa nhận vật do giao không đồng bộ thì được trả lãi đối với số tiền đã trả theo lãi suất thỏa thuận giữa các bên nhưng không được vượt quá mức lãi suất được quy định tại khoản 1 Điều 468 của Bộ luật Dân sự; nếu không có thỏa thuận thì thực hiện theo quy định tại khoản 2 Điều 468 của Bộ luật Dân sự và yêu cầu bên bán bồi thường thiệt hại do giao vật không đồng bộ, kể từ thời điểm phải thực hiện hợp đồng cho đến khi vật được giao đồng bộ.",doc_1229
"Hợp đồng vay tài sản là sự thỏa thuận giữa các bên, theo đó bên cho vay giao tài sản cho bên vay; khi đến hạn trả, bên vay phải hoàn trả cho bên cho vay tài sản cùng loại theo đúng số lượng, chất lượng và chỉ phải trả lãi nếu có thỏa thuận hoặc pháp luật có quy định.",Điều 463 quy định bên vay phải hoàn trả tài sản như thế nào?,"Hợp đồng vay tài sản là sự thỏa thuận giữa các bên, theo đó bên cho vay giao tài sản cho bên vay; khi đến hạn trả, bên vay phải hoàn trả cho bên cho vay tài sản cùng loại theo đúng số lượng, chất lượng và chỉ phải trả lãi nếu có thỏa thuận hoặc pháp luật có quy định.",doc_1230
"Khi hợp đồng có điều khoản hoặc ngôn từ có thể hiểu theo nhiều nghĩa khác nhau thì phải giải thích theo nghĩa phù hợp nhất với mục đích, tính chất của hợp đồng.","Khi hợp đồng có điều khoản hoặc ngôn từ có thể hiểu theo nhiều nghĩa, phải giải thích theo nghĩa như thế nào?","Khi hợp đồng có điều khoản hoặc ngôn từ có thể hiểu theo nhiều nghĩa khác nhau thì phải giải thích theo nghĩa phù hợp nhất với mục đích, tính chất của hợp đồng.",doc_1231
"Khi tài sản thế chấp bị hư hỏng thì trong một thời gian hợp lý bên thế chấp phải sửa chữa hoặc thay thế bằng tài sản khác có giá trị tương đương, trừ trường hợp có thỏa thuận khác.","Khi tài sản thế chấp bị hư hỏng, bên thế chấp có nghĩa vụ gì?","Khi tài sản thế chấp bị hư hỏng thì trong một thời gian hợp lý bên thế chấp phải sửa chữa hoặc thay thế bằng tài sản khác có giá trị tương đương, trừ trường hợp có thỏa thuận khác.",doc_1232
"Trường hợp có nhiều người thừa kế theo di chúc mà có người chết trước hoặc chết cùng thời điểm với người lập di chúc, thì chỉ phần di chúc có liên quan đến cá nhân, cơ quan, tổ chức này không có hiệu lực.","Theo Điều 643, khi một người thừa kế chết trước hoặc cùng thời điểm với người lập di chúc thì phần di chúc như thế nào?","Trường hợp có nhiều người thừa kế theo di chúc mà có người chết trước hoặc chết cùng thời điểm với người lập di chúc, thì chỉ phần di chúc có liên quan đến cá nhân, cơ quan, tổ chức này không có hiệu lực.",doc_1233
"Khi tài sản thuộc sở hữu toàn dân được đầu tư vào doanh nghiệp thì Nhà nước thực hiện quyền của chủ sở hữu đối với tài sản đó theo quy định của pháp luật về doanh nghiệp, quản lý, sử dụng vốn nhà nước đầu tư vào sản xuất, kinh doanh tại doanh nghiệp và quy định khác của pháp luật có liên quan.","Khi tài sản thuộc sở hữu toàn dân được đầu tư vào doanh nghiệp, Nhà nước thực hiện quyền sở hữu như thế nào?","Khi tài sản thuộc sở hữu toàn dân được đầu tư vào doanh nghiệp thì Nhà nước thực hiện quyền của chủ sở hữu đối với tài sản đó theo quy định của pháp luật về doanh nghiệp, quản lý, sử dụng vốn nhà nước đầu tư vào sản xuất, kinh doanh tại doanh nghiệp và quy định khác của pháp luật có liên quan.",doc_1234
Dân tộc của con sẽ được xác định tuỳ theo thoả thuận của cha và mẹ muốn cho con theo dân tộc nào. Nếu cha và mẹ không có thoả thuận thì xác định theo tập quán của 2 dân tộc. Nếu tập quán 2 dân tộc khác nhau thì xác định theo tập quán của dân tộc có ít người hơn.,Cha mẹ khác dân tộc thì con sinh ra sẽ được theo dân tộc nào?,Dân tộc của con sẽ được xác định tuỳ theo thoả thuận của cha và mẹ muốn cho con theo dân tộc nào. Nếu cha và mẹ không có thoả thuận thì xác định theo tập quán của 2 dân tộc. Nếu tập quán 2 dân tộc khác nhau thì xác định theo tập quán của dân tộc có ít người hơn.,doc_1235
"Tòa án, cơ quan có thẩm quyền khác có trách nhiệm tôn trọng, bảo vệ quyền dân sự của cá nhân, pháp nhân.",Trường hợp nào việc bảo vệ quyền dân sự được thực hiện theo pháp luật tố tụng?,"Tòa án, cơ quan có thẩm quyền khác có trách nhiệm tôn trọng, bảo vệ quyền dân sự của cá nhân, pháp nhân.",doc_1236
"Khi không thể thực hiện được nghĩa vụ đúng thời hạn thì bên có nghĩa vụ phải thông báo ngay cho bên có quyền biết và đề nghị được hoãn việc thực hiện nghĩa vụ. Trường hợp không thông báo cho bên có quyền thì bên có nghĩa vụ phải bồi thường thiệt hại phát sinh, trừ trường hợp có thỏa thuận khác hoặc do nguyên nhân khách quan không thể thông báo.",Bên có nghĩa vụ có phải thông báo khi không thể thực hiện nghĩa vụ đúng thời hạn không?,"Khi không thể thực hiện được nghĩa vụ đúng thời hạn thì bên có nghĩa vụ phải thông báo ngay cho bên có quyền biết và đề nghị được hoãn việc thực hiện nghĩa vụ. Trường hợp không thông báo cho bên có quyền thì bên có nghĩa vụ phải bồi thường thiệt hại phát sinh, trừ trường hợp có thỏa thuận khác hoặc do nguyên nhân khách quan không thể thông báo.",doc_1237
Trường hợp bên có nghĩa vụ không được thông báo về việc chuyển giao quyền yêu cầu và người thế quyền không chứng minh về tính xác thực của việc chuyển giao quyền yêu cầu thì bên có nghĩa vụ có quyền từ chối việc thực hiện nghĩa vụ đối với người thế quyền.,Bên có nghĩa vụ có quyền từ chối thực hiện nghĩa vụ trong trường hợp nào?,Trường hợp bên có nghĩa vụ không được thông báo về việc chuyển giao quyền yêu cầu và người thế quyền không chứng minh về tính xác thực của việc chuyển giao quyền yêu cầu thì bên có nghĩa vụ có quyền từ chối việc thực hiện nghĩa vụ đối với người thế quyền.,doc_1238
Bên nhận gia công có nghĩa vụ hoàn trả nguyên vật liệu còn lại cho bên đặt gia công sau khi hoàn thành hợp đồng.,Bên nhận gia công có nghĩa vụ gì đối với nguyên vật liệu còn lại sau khi hoàn thành hợp đồng?,Bên nhận gia công có nghĩa vụ hoàn trả nguyên vật liệu còn lại cho bên đặt gia công sau khi hoàn thành hợp đồng.,doc_1239
"Trường hợp tài sản gây thiệt hại thì chủ sở hữu, người chiếm hữu tài sản phải chịu trách nhiệm bồi thường thiệt hại, trừ trường hợp thiệt hại phát sinh theo quy định tại khoản 2 Điều này.",Ai là người phải chịu trách nhiệm bồi thường thiệt hại khi tài sản gây thiệt hại?,"Trường hợp tài sản gây thiệt hại thì chủ sở hữu, người chiếm hữu tài sản phải chịu trách nhiệm bồi thường thiệt hại, trừ trường hợp thiệt hại phát sinh theo quy định tại khoản 2 Điều này.",doc_1240
